subjectId;levelId;kesId;parentKesId;subjectName;uoName;kesName
59;2;38500;38476;Основы безопасности жизнедеятельности;ООО;Бытовая химия
59;2;38516;38476;Основы безопасности жизнедеятельности;ООО;Бытовые приборы
59;2;38533;38476;Основы безопасности жизнедеятельности;ООО;Безопасность на дорогах
59;2;38534;38533;Основы безопасности жизнедеятельности;ООО;Дорожное движение и его участники
59;2;38554;38476;Основы безопасности жизнедеятельности;ООО;Пожары
59;2;38570;38476;Основы безопасности жизнедеятельности;ООО;Автономные условия пребывания
59;2;38571;38570;Основы безопасности жизнедеятельности;ООО;Ориентирование на местности
59;2;38572;38571;Основы безопасности жизнедеятельности;ООО;По компасу
59;2;38573;38571;Основы безопасности жизнедеятельности;ООО;По карте
59;2;38574;38571;Основы безопасности жизнедеятельности;ООО;По переносному средству навигации
59;2;38575;38571;Основы безопасности жизнедеятельности;ООО;По небесным светилам, звуку, местным предмета и объектам
59;2;38589;38570;Основы безопасности жизнедеятельности;ООО;Международные сигналы бедствия
59;2;38593;38476;Основы безопасности жизнедеятельности;ООО;Криминогенные ситуации
59;2;38594;38593;Основы безопасности жизнедеятельности;ООО;На улице
59;2;38611;38476;Основы безопасности жизнедеятельности;ООО;Информационная безопасность
59;2;38615;38475;Основы безопасности жизнедеятельности;ООО;Защита населения Российской Федерации от чрезвычайных ситуаций
59;2;38918;38475;Основы безопасности жизнедеятельности;ООО;Основы противодействия терроризму, экстремизму и наркотизму в Российской Федерации
59;2;38921;38918;Основы безопасности жизнедеятельности;ООО;Наркотизм
59;2;38928;38918;Основы безопасности жизнедеятельности;ООО;Экстремизм
59;2;38935;38918;Основы безопасности жизнедеятельности;ООО;Терроризм
59;2;38977;38475;Основы безопасности жизнедеятельности;ООО;Здоровый образ  жизни
59;2;38984;38977;Основы безопасности жизнедеятельности;ООО;Профилактика переутомления
59;2;38992;38977;Основы безопасности жизнедеятельности;ООО;Личная гигиена
59;2;38996;38977;Основы безопасности жизнедеятельности;ООО;Вредные привычки, их влияние на здоровье и профилактика
59;2;39002;38996;Основы безопасности жизнедеятельности;ООО;Игромания
59;2;39007;38996;Основы безопасности жизнедеятельности;ООО;Табакокурение
59;2;39013;38996;Основы безопасности жизнедеятельности;ООО;Употребление алкоголя
59;2;39019;38996;Основы безопасности жизнедеятельности;ООО;Наркомания
59;2;39028;38977;Основы безопасности жизнедеятельности;ООО;Правовые аспекты взаимоотношения полов
59;2;39029;39028;Основы безопасности жизнедеятельности;ООО;Семья
59;2;39034;39028;Основы безопасности жизнедеятельности;ООО;Права и обязанности супругов
59;2;39041;39028;Основы безопасности жизнедеятельности;ООО;Права ребенка
59;2;39044;38475;Основы безопасности жизнедеятельности;ООО;Основы медицинских знаний. Первая помощь
59;2;39047;39044;Основы безопасности жизнедеятельности;ООО;Юридические аспекты
59;2;39061;39044;Основы безопасности жизнедеятельности;ООО;Кровотечения
59;2;39063;39061;Основы безопасности жизнедеятельности;ООО;Артериальное
59;2;39069;39044;Основы безопасности жизнедеятельности;ООО;Ушибы и растяжения
59;2;39078;55249;Основы безопасности жизнедеятельности;ООО;Открытый
59;2;39079;55249;Основы безопасности жизнедеятельности;ООО;Закрытый
59;2;39082;39044;Основы безопасности жизнедеятельности;ООО;Ожоги
59;2;39094;39044;Основы безопасности жизнедеятельности;ООО;Основные неинфекционные заболевания
59;2;39103;39044;Основы безопасности жизнедеятельности;ООО;Отравления
59;2;39106;39103;Основы безопасности жизнедеятельности;ООО;Пищевое
59;2;39109;39103;Основы безопасности жизнедеятельности;ООО;Угарным и бытовым газом
59;2;39114;39103;Основы безопасности жизнедеятельности;ООО;Алкоголем и лекарственными препаратами
59;2;39119;39103;Основы безопасности жизнедеятельности;ООО;Химическими веществами
59;2;39124;39044;Основы безопасности жизнедеятельности;ООО;Тепловой и солнечный удары
59;2;39131;39044;Основы безопасности жизнедеятельности;ООО;Укусы насекомых
59;2;39139;39044;Основы безопасности жизнедеятельности;ООО;Извлечение инородного тела из верхних дыхательных путей
59;2;39144;39044;Основы безопасности жизнедеятельности;ООО;Клиническая смерть
59;2;39148;39144;Основы безопасности жизнедеятельности;ООО;Первичная сердечно-легочная реанимация
59;2;39151;39044;Основы безопасности жизнедеятельности;ООО;Кома
59;2;39156;39044;Основы безопасности жизнедеятельности;ООО;Поражение электрическим током
59;2;55249;39044;Основы безопасности жизнедеятельности;ООО;Переломы
59;2;55250;39044;Основы безопасности жизнедеятельности;ООО;Отморожение и общее охлаждение организма
59;2;55251;39044;Основы безопасности жизнедеятельности;ООО;Основные  инфекционные болезни
59;2;55255;38977;Основы безопасности жизнедеятельности;ООО;Режим дня
59;2;55352;38533;Основы безопасности жизнедеятельности;ООО;Места для передвижения пешехода
59;2;55353;38533;Основы безопасности жизнедеятельности;ООО;Правила перехода проезжей части дороги
59;2;55354;38533;Основы безопасности жизнедеятельности;ООО;Сигналы светофора и регулировщика
59;2;55355;38533;Основы безопасности жизнедеятельности;ООО;Посадка в транспортное средство
59;2;55356;38533;Основы безопасности жизнедеятельности;ООО;Поездка в транспортном средстве
59;2;55357;38533;Основы безопасности жизнедеятельности;ООО;Высадка из транспортного средства
59;2;55358;38533;Основы безопасности жизнедеятельности;ООО;Проверка велосипеда, двухколесного транспортного средства перед выездом
59;2;55359;38533;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения велосипедиста, водителя двухколесного транспортного средства в поездке
59;2;55363;38533;Основы безопасности жизнедеятельности;ООО;Средства индивидуальной защиты велосипедиста, водителя двухколесного транспортного средства
59;2;55376;38476;Основы безопасности жизнедеятельности;ООО;Окружающая среда и основные источники ее загрязнения
59;2;55380;38476;Основы безопасности жизнедеятельности;ООО;Предельно допустимые концентрации вредных веществ
59;2;55381;55380;Основы безопасности жизнедеятельности;ООО;В атмосфере
59;2;55382;55380;Основы безопасности жизнедеятельности;ООО;В воде
59;2;55383;55380;Основы безопасности жизнедеятельности;ООО;В почве
59;2;55384;55380;Основы безопасности жизнедеятельности;ООО;В продуктах питания
59;2;55385;55380;Основы безопасности жизнедеятельности;ООО;Бытовые приборы контроля качества окружающей среды и продуктов питания
59;2;55386;38554;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при пожаре
59;2;55388;55386;Основы безопасности жизнедеятельности;ООО;В квартире
59;2;55389;55386;Основы безопасности жизнедеятельности;ООО;В общественных местах
59;2;55391;38554;Основы безопасности жизнедеятельности;ООО;Первичные средства пожаротушения
59;2;55392;55391;Основы безопасности жизнедеятельности;ООО;Огнетушащие вещества и материалы
59;2;55393;55391;Основы безопасности жизнедеятельности;ООО;Инструменты и приспособления
59;2;55394;55391;Основы безопасности жизнедеятельности;ООО;Огнетушители
59;2;55395;38476;Основы безопасности жизнедеятельности;ООО;Водоёмы
59;2;55396;55395;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения на водоёмах
59;2;55404;55395;Основы безопасности жизнедеятельности;ООО;Первая помощь
59;2;55415;38476;Основы безопасности жизнедеятельности;ООО;Туристические поездки
59;2;55416;55415;Основы безопасности жизнедеятельности;ООО;Подготовка
59;2;55423;38554;Основы безопасности жизнедеятельности;ООО;Средства индивидуальной защиты
59;2;55424;38533;Основы безопасности жизнедеятельности;ООО;Дорожно-транспортные происшествия
59;2;55527;55396;Основы безопасности жизнедеятельности;ООО;Вблизи объектов водного транспорта
59;2;55528;55396;Основы безопасности жизнедеятельности;ООО;На борту судна
59;2;55529;55396;Основы безопасности жизнедеятельности;ООО;В лодке
59;2;55530;55396;Основы безопасности жизнедеятельности;ООО;На воде
59;2;55531;55396;Основы безопасности жизнедеятельности;ООО;Способы самоспасения
59;2;55532;55396;Основы безопасности жизнедеятельности;ООО;Способы спасения
59;2;55533;55404;Основы безопасности жизнедеятельности;ООО;При судорогах
59;2;55534;55404;Основы безопасности жизнедеятельности;ООО;При утоплении
59;2;55535;55396;Основы безопасности жизнедеятельности;ООО;У кромки льда
59;2;55536;55396;Основы безопасности жизнедеятельности;ООО;На льду
59;2;55539;55396;Основы безопасности жизнедеятельности;ООО;Средства спасения
59;2;55540;55404;Основы безопасности жизнедеятельности;ООО;При общем переохлаждении
59;2;55541;55531;Основы безопасности жизнедеятельности;ООО;На воде
59;2;55542;55531;Основы безопасности жизнедеятельности;ООО;На льду
59;2;55543;55532;Основы безопасности жизнедеятельности;ООО;На воде
59;2;55544;55532;Основы безопасности жизнедеятельности;ООО;На льду
59;2;55545;55539;Основы безопасности жизнедеятельности;ООО;На воде
59;2;55546;55539;Основы безопасности жизнедеятельности;ООО;На льду
59;2;55592;55415;Основы безопасности жизнедеятельности;ООО;Правила  безопасного поведения в туристической поездке
59;2;55593;55415;Основы безопасности жизнедеятельности;ООО;Правила безопасного питания
59;2;55594;55415;Основы безопасности жизнедеятельности;ООО;Акклиматизация
59;2;55595;55594;Основы безопасности жизнедеятельности;ООО;В холодном климате
59;2;55596;55594;Основы безопасности жизнедеятельности;ООО;В жарком климате
59;2;55597;55594;Основы безопасности жизнедеятельности;ООО;В горной местности
59;2;55598;38476;Основы безопасности жизнедеятельности;ООО;Туристические походы
59;2;55599;55598;Основы безопасности жизнедеятельности;ООО;Подготовка похода
59;2;55600;55599;Основы безопасности жизнедеятельности;ООО;В летнее время
59;2;55601;55599;Основы безопасности жизнедеятельности;ООО;В зимнее время
59;2;55602;55598;Основы безопасности жизнедеятельности;ООО;Безопасность во время похода
59;2;55603;55602;Основы безопасности жизнедеятельности;ООО;В летнее время
59;2;55604;55602;Основы безопасности жизнедеятельности;ООО;В зимнее время
59;2;55605;38570;Основы безопасности жизнедеятельности;ООО;Костёр
59;2;55606;55605;Основы безопасности жизнедеятельности;ООО;Место для костра
59;2;55607;55605;Основы безопасности жизнедеятельности;ООО;Разведение костра
59;2;55609;55605;Основы безопасности жизнедеятельности;ООО;Правила безопасности у костра
59;2;55610;38570;Основы безопасности жизнедеятельности;ООО;Добыча, очистка и обеззараживание воды
59;2;55611;38570;Основы безопасности жизнедеятельности;ООО;Временное укрытие
59;2;55612;38570;Основы безопасности жизнедеятельности;ООО;Добыча, приготовление и сохранение пищи
59;2;55613;38593;Основы безопасности жизнедеятельности;ООО;В подъезде
59;2;55614;38593;Основы безопасности жизнедеятельности;ООО;В квартире
59;2;55615;38593;Основы безопасности жизнедеятельности;ООО;Карманная кража
59;2;55616;38593;Основы безопасности жизнедеятельности;ООО;Мошенничество
59;2;55617;38593;Основы безопасности жизнедеятельности;ООО;Права покупателя
59;2;55618;38615;Основы безопасности жизнедеятельности;ООО;Чрезвычайная ситуация природного характера
59;2;55620;55618;Основы безопасности жизнедеятельности;ООО;Геофизического происхождения
59;2;55621;55620;Основы безопасности жизнедеятельности;ООО;Землетрясение
59;2;55623;55621;Основы безопасности жизнедеятельности;ООО;Защита населения при землетрясении
59;2;55624;55621;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при землетрясении
59;2;55626;55620;Основы безопасности жизнедеятельности;ООО;Извержение вулкана
59;2;55627;55626;Основы безопасности жизнедеятельности;ООО;Защита населения при извержении вулкана
59;2;55628;55626;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при извержении вулкана
59;2;55629;55620;Основы безопасности жизнедеятельности;ООО;Оползень
59;2;55630;55629;Основы безопасности жизнедеятельности;ООО;Защита населения от оползня
59;2;55631;55629;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения зоне возможного возникновения оползня
59;2;55632;55620;Основы безопасности жизнедеятельности;ООО;Обвал
59;2;55633;55632;Основы безопасности жизнедеятельности;ООО;Защита населения при обвалах
59;2;55634;55632;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения зоне возможного возникновения обвалов
59;2;55635;55620;Основы безопасности жизнедеятельности;ООО;Лавина
59;2;55636;55635;Основы безопасности жизнедеятельности;ООО;Защита населения при сходе лавины
59;2;55637;55635;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при сходе лавины
59;2;55638;55618;Основы безопасности жизнедеятельности;ООО;Метеорологического происхождения
59;2;55639;55638;Основы безопасности жизнедеятельности;ООО;Ураган, буря, смерч
59;2;55641;55639;Основы безопасности жизнедеятельности;ООО;Защита населения при урагане, буре, смерчи
59;2;55642;55639;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения ри урагане, буре, смерчи
59;2;55643;55638;Основы безопасности жизнедеятельности;ООО;Метель, снежные заносы
59;2;55644;55643;Основы безопасности жизнедеятельности;ООО;Защита населения при метелях, снежных заносах
59;2;55646;55643;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при метелях, снежных заносах
59;2;55647;55638;Основы безопасности жизнедеятельности;ООО;Град
59;2;55649;55647;Основы безопасности жизнедеятельности;ООО;Защита населения от града
59;2;55650;55647;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при граде
59;2;55651;55638;Основы безопасности жизнедеятельности;ООО;Гроза
59;2;55652;55651;Основы безопасности жизнедеятельности;ООО;Защита населения во время грозы
59;2;55653;55651;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения во время грозы
59;2;55654;55618;Основы безопасности жизнедеятельности;ООО;Гидрологического происхождения
59;2;55655;55654;Основы безопасности жизнедеятельности;ООО;Наводнение
59;2;55656;55655;Основы безопасности жизнедеятельности;ООО;Защита населения от наводнения
59;2;55657;55655;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при наводнении
59;2;55658;55654;Основы безопасности жизнедеятельности;ООО;Сель
59;2;55659;55658;Основы безопасности жизнедеятельности;ООО;Защита населения от селей
59;2;55660;55658;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при селях
59;2;55661;55654;Основы безопасности жизнедеятельности;ООО;Цунами
59;2;55662;55661;Основы безопасности жизнедеятельности;ООО;Защита населения от цунами
59;2;55663;55661;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при цунами
59;2;55664;55618;Основы безопасности жизнедеятельности;ООО;Биологического происхождения
59;2;55665;55664;Основы безопасности жизнедеятельности;ООО;Лесные и торфяные пожары
59;2;55666;55665;Основы безопасности жизнедеятельности;ООО;Защита населения от лесных и торфяных пожаров
59;2;55667;55665;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения при лесных и торфяных пожарах
59;2;55668;55664;Основы безопасности жизнедеятельности;ООО;Эпидемия
59;2;55669;55664;Основы безопасности жизнедеятельности;ООО;Эпизоотия
59;2;55670;55664;Основы безопасности жизнедеятельности;ООО;Эпифитотия
59;2;55671;38615;Основы безопасности жизнедеятельности;ООО;Чрезвычайная ситуация техногенного характера
59;2;55672;55671;Основы безопасности жизнедеятельности;ООО;Авария на радиационно-опасном объекте
59;2;55673;55672;Основы безопасности жизнедеятельности;ООО;Защита населения
59;2;55674;55672;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения
59;2;55675;55671;Основы безопасности жизнедеятельности;ООО;Авария на химически опасном объекте
59;2;55676;55675;Основы безопасности жизнедеятельности;ООО;Защита населения
59;2;55677;55675;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения
59;2;55678;55671;Основы безопасности жизнедеятельности;ООО;Авария на пожароопасном и взрывоопасном объектах
59;2;55679;55678;Основы безопасности жизнедеятельности;ООО;Защита населения
59;2;55680;55678;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения
59;2;55682;55671;Основы безопасности жизнедеятельности;ООО;Аварии на транспорте
59;2;55683;55682;Основы безопасности жизнедеятельности;ООО;Наземном
59;2;55684;55682;Основы безопасности жизнедеятельности;ООО;Воздушном
59;2;55685;55682;Основы безопасности жизнедеятельности;ООО;Водном
59;2;55687;55682;Основы безопасности жизнедеятельности;ООО;На гидротехнических сооружениях
59;2;55688;55687;Основы безопасности жизнедеятельности;ООО;Защита населения
59;2;55689;55687;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения
59;2;55692;38615;Основы безопасности жизнедеятельности;ООО;Сигнал «Внимание всем!»
59;2;55693;55692;Основы безопасности жизнедеятельности;ООО;Дома
59;2;55694;55692;Основы безопасности жизнедеятельности;ООО;В школе
59;2;55696;55692;Основы безопасности жизнедеятельности;ООО;В общественном месте, в т.ч. в транспорте
59;2;55699;38615;Основы безопасности жизнедеятельности;ООО;Средства коллективной защиты
59;2;55701;55699;Основы безопасности жизнедеятельности;ООО;Убежище
59;2;55702;55699;Основы безопасности жизнедеятельности;ООО;Противорадиационное укрытие
59;2;55703;55699;Основы безопасности жизнедеятельности;ООО;Простейшее укрытие
59;2;55704;55699;Основы безопасности жизнедеятельности;ООО;Сооружения двойного предназначения
59;2;55705;55699;Основы безопасности жизнедеятельности;ООО;Основные правила безопасного поведения
59;2;55706;38615;Основы безопасности жизнедеятельности;ООО;Эвакуация населения
59;2;55716;38935;Основы безопасности жизнедеятельности;ООО;Террористические организации, запрещенные в Российской Федерации
59;2;55717;38935;Основы безопасности жизнедеятельности;ООО;Пути вовлечения подростков в террористическую деятельность
59;2;55718;38935;Основы безопасности жизнедеятельности;ООО;Уголовная ответственность
59;2;55719;38928;Основы безопасности жизнедеятельности;ООО;Экстремистские организации, запрещенные в Российской Федерации
59;2;55720;38928;Основы безопасности жизнедеятельности;ООО;Пути вовлечения подростков в экстремистскую деятельность
59;2;55721;38928;Основы безопасности жизнедеятельности;ООО;Уголовная ответственность
59;2;55722;38921;Основы безопасности жизнедеятельности;ООО;Пути вовлечения подростков в наркотическую деятельность
59;2;55723;38921;Основы безопасности жизнедеятельности;ООО;Уголовная ответственность
59;2;55725;38935;Основы безопасности жизнедеятельности;ООО;Личная безопасность
59;2;55726;55725;Основы безопасности жизнедеятельности;ООО;При угрозе террористического акта
59;2;55729;55725;Основы безопасности жизнедеятельности;ООО;При обнаружении подозрительного предмета
59;2;55730;55725;Основы безопасности жизнедеятельности;ООО;При получении информации об эвакуации
59;2;55731;55725;Основы безопасности жизнедеятельности;ООО;При взрыве
59;2;55732;55725;Основы безопасности жизнедеятельности;ООО;При завале
59;2;55733;55725;Основы безопасности жизнедеятельности;ООО;После взрыва
59;2;55734;55725;Основы безопасности жизнедеятельности;ООО;При приеме сообщений, содержащих угрозу террористического акта
59;2;55735;55725;Основы безопасности жизнедеятельности;ООО;При захвате в заложники
59;2;55736;55725;Основы безопасности жизнедеятельности;ООО;При нахождении в заложниках
59;2;55737;55725;Основы безопасности жизнедеятельности;ООО;При освобождении заложников
59;2;55738;55725;Основы безопасности жизнедеятельности;ООО;При приеме сообщений, содержащих угрозу захвата в заложники
59;2;55739;38935;Основы безопасности жизнедеятельности;ООО;Массовые мероприятия
59;2;55740;55739;Основы безопасности жизнедеятельности;ООО;Угрозы личной безопасности во время массовых мероприятий
59;2;55741;55739;Основы безопасности жизнедеятельности;ООО;Подготовка к посещению массовых мероприятий
59;2;55742;55739;Основы безопасности жизнедеятельности;ООО;Правила безопасного поведения во время массовых мероприятий
59;2;55743;55742;Основы безопасности жизнедеятельности;ООО;В толпе
59;2;55744;55742;Основы безопасности жизнедеятельности;ООО;С сотрудниками правоохранительных органов
59;2;55745;55742;Основы безопасности жизнедеятельности;ООО;При применении оружия, метании тяжелых предметов и зажигательных смесей
59;2;55747;38992;Основы безопасности жизнедеятельности;ООО;Тела
59;2;55748;38992;Основы безопасности жизнедеятельности;ООО;Одежды
59;2;55749;38992;Основы безопасности жизнедеятельности;ООО;Жилища
59;2;55759;55683;Основы безопасности жизнедеятельности;ООО;Автомобильном
59;2;55760;55683;Основы безопасности жизнедеятельности;ООО;Велосипедном
59;2;55761;55683;Основы безопасности жизнедеятельности;ООО;На железнодорожном (ЖД)
59;2;55779;39061;Основы безопасности жизнедеятельности;ООО;Венозное
59;2;55799;39044;Основы безопасности жизнедеятельности;ООО;Алгоритм действий при оказании первой помощи
59;2;55800;39044;Основы безопасности жизнедеятельности;ООО;Средства оказания первой помощи.  Аптечки
59;2;55803;39061;Основы безопасности жизнедеятельности;ООО;Капиллярное
59;2;55804;39061;Основы безопасности жизнедеятельности;ООО;Внутреннее
59;2;55805;39044;Основы безопасности жизнедеятельности;ООО;Укусы змей
59;2;55806;39144;Основы безопасности жизнедеятельности;ООО;Ранние признаки биологической смерти
59;2;55827;39044;Основы безопасности жизнедеятельности;ООО;Вывихи
59;3;61324;;Основы безопасности жизнедеятельности;СОО;
59;3;61331;61324;Основы безопасности жизнедеятельности;СОО;Основы комплексной безопасности
59;3;61332;61331;Основы безопасности жизнедеятельности;СОО;Безопасность на транспорте
59;3;61333;61331;Основы безопасности жизнедеятельности;СОО;Экологическая безопасность и охрана окружающей среды
59;3;61334;61333;Основы безопасности жизнедеятельности;СОО;Организации, отвечающие за защиту прав потребителей и благополучие человека
59;3;61335;61331;Основы безопасности жизнедеятельности;СОО;Неблагоприятные районы в месте проживания и факторы эко-риска
59;3;61336;61333;Основы безопасности жизнедеятельности;СОО;Права, обязанности и ответственность гражданина, в области охраны окружающей среды
59;3;61337;61335;Основы безопасности жизнедеятельности;СОО;Выбор средств индивидуальной защиты при угрозе воздействия факторов эко-риска
59;3;61338;61335;Основы безопасности жизнедеятельности;СОО;Предназначение и использование экологических знаков
59;3;61339;61332;Основы безопасности жизнедеятельности;СОО;Правила безопасного поведения в общественном транспорте, в такси и маршрутном такси
59;3;61340;61332;Основы безопасности жизнедеятельности;СОО;Правила безопасного на железнодорожном транспорте, на воздушном и водном транспорте
59;3;61342;61332;Основы безопасности жизнедеятельности;СОО;Правила безопасности дорожного движения (в части, касающейся пешеходов, пассажиров и водителей транспортных средств: мопедов, мотоциклов, легкового автомобиля)
59;3;61343;61331;Основы безопасности жизнедеятельности;СОО;Явные и скрытые опасности в современных молодёжных увлечениях подростков. Последствия и ответственность
59;3;61344;61324;Основы безопасности жизнедеятельности;СОО;Защита населения Российской Федерации от опасных и чрезвычайных ситуаций
59;3;61345;61344;Основы безопасности жизнедеятельности;СОО;Основы законодательства Российской Федерации по организации защиты населения от опасных и чрезвычайных ситуаций
59;3;61346;61344;Основы безопасности жизнедеятельности;СОО;Потенциальные опасности природного, техногенного и социального характера, характерные для региона проживания
59;3;61347;61344;Основы безопасности жизнедеятельности;СОО;Опасности и чрезвычайные ситуации, возникающие при ведении военных действий или вследствие этих действий
59;3;61348;61344;Основы безопасности жизнедеятельности;СОО;Правила и рекомендации безопасного поведения в условиях опасных и чрезвычайных ситуаций
59;3;61349;61348;Основы безопасности жизнедеятельности;СОО;Средства индивидуальной и коллективной защиты
59;3;61350;61348;Основы безопасности жизнедеятельности;СОО;Приборы индивидуального дозиметрического контроля и правила пользования ими
59;3;61351;61324;Основы безопасности жизнедеятельности;СОО;Основы противодействия экстремизму, терроризму и наркотизму в Российской Федерации
59;3;61352;61351;Основы безопасности жизнедеятельности;СОО;Сущность явлений экстремизма, терроризма и наркотизма
59;3;61353;61351;Основы безопасности жизнедеятельности;СОО;Общегосударственная система противодействия экстремизму, терроризму и наркотизму
59;3;61354;61324;Основы безопасности жизнедеятельности;СОО;Основы здорового образа жизни
59;3;61355;61354;Основы безопасности жизнедеятельности;СОО;Основы законодательства Российской Федерации в области формирования здорового образа жизни
59;3;61356;61354;Основы безопасности жизнедеятельности;СОО;Репродуктивное здоровье
59;3;61357;61354;Основы безопасности жизнедеятельности;СОО;Индивидуальная модель здорового образа жизни
59;3;61358;61324;Основы безопасности жизнедеятельности;СОО;Основы медицинских знаний и оказание первой помощи
59;3;61359;61358;Основы безопасности жизнедеятельности;СОО;Первая помощь при остановке сердечной деятельности
59;3;61360;61358;Основы безопасности жизнедеятельности;СОО;Первая помощь при обмороке и коме
59;3;61361;61358;Основы безопасности жизнедеятельности;СОО;Первая помощь при травмах головы
59;3;61362;61358;Основы безопасности жизнедеятельности;СОО;Первая помощь при травмах позвоночника и таза
59;3;61363;61358;Основы безопасности жизнедеятельности;СОО;Первая помощь при травмах груди
59;3;61364;61358;Основы безопасности жизнедеятельности;СОО;Первая помощь при травмах живота
59;3;61365;61358;Основы безопасности жизнедеятельности;СОО;Первая помощь при травмах при синдроме длительного сдавливания
59;3;61367;61358;Основы безопасности жизнедеятельности;СОО;Основные инфекционные заболевания и их профилактика
59;3;61368;61358;Основы безопасности жизнедеятельности;СОО;Транспортировка пострадавших
59;3;61369;61324;Основы безопасности жизнедеятельности;СОО;Основы обороны государства
59;3;61370;61369;Основы безопасности жизнедеятельности;СОО;Содержание и обеспечение национальной безопасности Российской Федерации
59;3;61371;61369;Основы безопасности жизнедеятельности;СОО;Вооруженные Силы Российской Федерации, структура, предназначение и задачи
59;3;61372;61324;Основы безопасности жизнедеятельности;СОО;Военно-профессиональная деятельность
59;3;61373;61372;Основы безопасности жизнедеятельности;СОО;Военно-учетные специальности
